inference_index,op_index,event_name,semantic_layer_name,kernel_tag,semantic_role,relative_start_ns,duration_ns,absolute_monotonic_start_ns,absolute_monotonic_end_ns,inference_ts_start_ns,inference_ts_end_ns,inference_dur_us,source_etdump_file
36,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,236753000,3419000,1476883636395145,1476883639814145,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
36,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,240172000,4409000,1476883639814145,1476883644223145,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
36,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,244581000,4401000,1476883644223145,1476883648624145,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
36,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,248982000,215000,1476883648624145,1476883648839145,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
36,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,249197000,10000,1476883648839145,1476883648849145,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
36,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,249551066,3549000,1476883649193211,1476883652742211,1476883399642145,1476883657885961,258243,cache_2026-04-17_07-01-50_executorch_iter_36.etdump
37,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4482000,1476883689614395,1476883694096395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4482000,3575000,1476883694096395,1476883697671395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,8057000,3893000,1476883697671395,1476883701564395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,11950000,3890000,1476883701564395,1476883705454395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15840000,4553000,1476883705454395,1476883710007395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,20393000,3668000,1476883710007395,1476883713675395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,24061000,3955000,1476883713675395,1476883717630395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,28016000,4114000,1476883717630395,1476883721744395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,32130000,4524000,1476883721744395,1476883726268395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,36654000,4143000,1476883726268395,1476883730411395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,10,Add (ND) #1,residual_add,ADD,residual_add,40797000,3888000,1476883730411395,1476883734299395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,44685000,4237000,1476883734299395,1476883738536395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,48922000,3899000,1476883738536395,1476883742435395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,52821000,4009000,1476883742435395,1476883746444395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,56830000,3993000,1476883746444395,1476883750437395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,60823000,4055000,1476883750437395,1476883754492395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,64878000,4042000,1476883754492395,1476883758534395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,17,Add (ND) #2,residual_add,ADD,residual_add,68920000,3694000,1476883758534395,1476883762228395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,72614000,4060000,1476883762228395,1476883766288395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,76674000,4062000,1476883766288395,1476883770350395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,80736000,4014000,1476883770350395,1476883774364395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,21,Add (ND) #3,residual_add,ADD,residual_add,84750000,3275000,1476883774364395,1476883777639395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,88025000,3988000,1476883777639395,1476883781627395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,92013000,3835000,1476883781627395,1476883785462395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,95848000,3872000,1476883785462395,1476883789334395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,99720000,3899000,1476883789334395,1476883793233395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,103619000,3844000,1476883793233395,1476883797077395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,107463000,3973000,1476883797077395,1476883801050395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,28,Add (ND) #4,residual_add,ADD,residual_add,111436000,3747000,1476883801050395,1476883804797395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,115183000,3868000,1476883804797395,1476883808665395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,119051000,3737000,1476883808665395,1476883812402395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,122788000,3830000,1476883812402395,1476883816232395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,32,Add (ND) #5,residual_add,ADD,residual_add,126618000,3182000,1476883816232395,1476883819414395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,129800000,3987000,1476883819414395,1476883823401395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,133787000,3911000,1476883823401395,1476883827312395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,137698000,3917000,1476883827312395,1476883831229395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,36,Add (ND) #6,residual_add,ADD,residual_add,141615000,3759000,1476883831229395,1476883834988395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,145374000,3991000,1476883834988395,1476883838979395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,149365000,3383000,1476883838979395,1476883842362395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,152748000,4252000,1476883842362395,1476883846614395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,157000000,3805000,1476883846614395,1476883850419395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,160805000,4106000,1476883850419395,1476883854525395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,164911000,4559000,1476883854525395,1476883859084395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,43,Add (ND) #7,residual_add,ADD,residual_add,169470000,3323000,1476883859084395,1476883862407395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,172793000,4518000,1476883862407395,1476883866925395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,177311000,3481000,1476883866925395,1476883870406395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,180792000,4351000,1476883870406395,1476883874757395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,47,Add (ND) #8,residual_add,ADD,residual_add,185143000,3805000,1476883874757395,1476883878562395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,188948000,4564000,1476883878562395,1476883883126395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,193512000,3329000,1476883883126395,1476883886455395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,196841000,4117000,1476883886455395,1476883890572395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,200958000,4442000,1476883890572395,1476883895014395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,205400000,3331000,1476883895014395,1476883898345395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,208731000,4366000,1476883898345395,1476883902711395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,54,Add (ND) #9,residual_add,ADD,residual_add,213097000,3209000,1476883902711395,1476883905920395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,216306000,4204000,1476883905920395,1476883910124395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,56,"Convolution (NHWC, F32) DWConv #16",features.16.conv.3,K3DW,depthwise,220510000,3959000,1476883910124395,1476883914083395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,57,"Fully Connected (NC, F32) GEMM #31",features.16.conv.6,K1,project+skip_fused,224469000,4115000,1476883914083395,1476883918198395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,58,Add (ND) #10,residual_add,ADD,residual_add,228584000,3866000,1476883918198395,1476883922064395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,59,"Fully Connected (NC, F32) GEMM #32",features.17.conv.0,K1,expand,232450000,4391000,1476883922064395,1476883926455395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,60,"Convolution (NHWC, F32) DWConv #17",features.17.conv.3,K3DW,depthwise,236841000,3132000,1476883926455395,1476883929587395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,61,"Fully Connected (NC, F32) GEMM #33",features.17.conv.6,K1,project,239973000,4577000,1476883929587395,1476883934164395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,62,"Fully Connected (NC, F32) GEMM #34",features.18.0,K1,pointwise,244550000,4638000,1476883934164395,1476883938802395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,63,Mean (ND) Reduce2 #1,ReduceMean,GAP,global_avg_pool_step1,249188000,222000,1476883938802395,1476883939024395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,64,"Transpose (ND, X32) #2",layout_transform,TRANSPOSE,layout_transform,249410000,11000,1476883939024395,1476883939035395,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
37,65,"Fully Connected (NC, F32) GEMM #1",classifier.1,FC,classifier,249802571,3992000,1476883939416966,1476883943408966,1476883689614395,1476883948533015,258918,cache_2026-04-17_07-01-50_executorch_iter_37.etdump
38,0,"Transpose (ND, X32) #1",layout_transform,TRANSPOSE,layout_transform,0,4677000,1476883981363947,1476883986040947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,1,"Convolution (NHWC, F32) IGEMM #1",features.0.0,K3,stem_conv,4677000,3724000,1476883986040947,1476883989764947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,2,"Convolution (NHWC, F32) DWConv #1",features.1.conv.0,K3DW,depthwise,8401000,4053000,1476883989764947,1476883993817947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,3,"Fully Connected (NC, F32) GEMM #1",features.1.conv.3,K1,project,12454000,3509000,1476883993817947,1476883997326947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,4,"Fully Connected (NC, F32) GEMM #2",features.2.conv.0,K1,expand,15963000,4191000,1476883997326947,1476884001517947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,5,"Convolution (NHWC, F32) DWConv #2",features.2.conv.3,K3DW,depthwise,20154000,4278000,1476884001517947,1476884005795947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,6,"Fully Connected (NC, F32) GEMM #3",features.2.conv.6,K1,project,24432000,4062000,1476884005795947,1476884009857947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,7,"Fully Connected (NC, F32) GEMM #4",features.3.conv.0,K1,expand,28494000,4179000,1476884009857947,1476884014036947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,8,"Convolution (NHWC, F32) DWConv #3",features.3.conv.3,K3DW,depthwise,32673000,4440000,1476884014036947,1476884018476947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,9,"Fully Connected (NC, F32) GEMM #5",features.3.conv.6,K1,project+skip_fused,37113000,4197000,1476884018476947,1476884022673947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,10,Add (ND) #1,residual_add,ADD,residual_add,41310000,3788000,1476884022673947,1476884026461947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,11,"Fully Connected (NC, F32) GEMM #6",features.4.conv.0,K1,expand,45098000,4275000,1476884026461947,1476884030736947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,12,"Convolution (NHWC, F32) DWConv #4",features.4.conv.3,K3DW,depthwise,49373000,3873000,1476884030736947,1476884034609947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,13,"Fully Connected (NC, F32) GEMM #7",features.4.conv.6,K1,project,53246000,3854000,1476884034609947,1476884038463947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,14,"Fully Connected (NC, F32) GEMM #8",features.5.conv.0,K1,expand,57100000,3902000,1476884038463947,1476884042365947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,15,"Convolution (NHWC, F32) DWConv #5",features.5.conv.3,K3DW,depthwise,61002000,3975000,1476884042365947,1476884046340947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,16,"Fully Connected (NC, F32) GEMM #9",features.5.conv.6,K1,project+skip_fused,64977000,3942000,1476884046340947,1476884050282947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,17,Add (ND) #2,residual_add,ADD,residual_add,68919000,3729000,1476884050282947,1476884054011947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,18,"Fully Connected (NC, F32) GEMM #10",features.6.conv.0,K1,expand,72648000,4103000,1476884054011947,1476884058114947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,19,"Convolution (NHWC, F32) DWConv #6",features.6.conv.3,K3DW,depthwise,76751000,4156000,1476884058114947,1476884062270947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,20,"Fully Connected (NC, F32) GEMM #11",features.6.conv.6,K1,project+skip_fused,80907000,4138000,1476884062270947,1476884066408947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,21,Add (ND) #3,residual_add,ADD,residual_add,85045000,4001000,1476884066408947,1476884070409947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,22,"Fully Connected (NC, F32) GEMM #12",features.7.conv.0,K1,expand,89046000,4225000,1476884070409947,1476884074634947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,23,"Convolution (NHWC, F32) DWConv #7",features.7.conv.3,K3DW,depthwise,93271000,4017000,1476884074634947,1476884078651947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,24,"Fully Connected (NC, F32) GEMM #13",features.7.conv.6,K1,project,97288000,4068000,1476884078651947,1476884082719947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,25,"Fully Connected (NC, F32) GEMM #14",features.8.conv.0,K1,expand,101356000,4239000,1476884082719947,1476884086958947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,26,"Convolution (NHWC, F32) DWConv #8",features.8.conv.3,K3DW,depthwise,105595000,3872000,1476884086958947,1476884090830947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,27,"Fully Connected (NC, F32) GEMM #15",features.8.conv.6,K1,project+skip_fused,109467000,4168000,1476884090830947,1476884094998947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,28,Add (ND) #4,residual_add,ADD,residual_add,113635000,3681000,1476884094998947,1476884098679947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,29,"Fully Connected (NC, F32) GEMM #16",features.9.conv.0,K1,expand,117316000,3882000,1476884098679947,1476884102561947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,30,"Convolution (NHWC, F32) DWConv #9",features.9.conv.3,K3DW,depthwise,121198000,3925000,1476884102561947,1476884106486947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,31,"Fully Connected (NC, F32) GEMM #17",features.9.conv.6,K1,project+skip_fused,125123000,3968000,1476884106486947,1476884110454947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,32,Add (ND) #5,residual_add,ADD,residual_add,129091000,3795000,1476884110454947,1476884114249947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,33,"Fully Connected (NC, F32) GEMM #18",features.10.conv.0,K1,expand,132886000,4168000,1476884114249947,1476884118417947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,34,"Convolution (NHWC, F32) DWConv #10",features.10.conv.3,K3DW,depthwise,137054000,3837000,1476884118417947,1476884122254947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,35,"Fully Connected (NC, F32) GEMM #19",features.10.conv.6,K1,project+skip_fused,140891000,3926000,1476884122254947,1476884126180947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,36,Add (ND) #6,residual_add,ADD,residual_add,144817000,3513000,1476884126180947,1476884129693947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,37,"Fully Connected (NC, F32) GEMM #20",features.11.conv.0,K1,expand,148330000,3284000,1476884129693947,1476884132977947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,38,"Convolution (NHWC, F32) DWConv #11",features.11.conv.3,K3DW,depthwise,151614000,3633000,1476884132977947,1476884136610947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,39,"Fully Connected (NC, F32) GEMM #21",features.11.conv.6,K1,project,155247000,3855000,1476884136610947,1476884140465947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,40,"Fully Connected (NC, F32) GEMM #22",features.12.conv.0,K1,expand,159102000,3717000,1476884140465947,1476884144182947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,41,"Convolution (NHWC, F32) DWConv #12",features.12.conv.3,K3DW,depthwise,162819000,3884000,1476884144182947,1476884148066947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,42,"Fully Connected (NC, F32) GEMM #23",features.12.conv.6,K1,project+skip_fused,166703000,4229000,1476884148066947,1476884152295947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,43,Add (ND) #7,residual_add,ADD,residual_add,170932000,3312000,1476884152295947,1476884155607947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,44,"Fully Connected (NC, F32) GEMM #24",features.13.conv.0,K1,expand,174244000,4406000,1476884155607947,1476884160013947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,45,"Convolution (NHWC, F32) DWConv #13",features.13.conv.3,K3DW,depthwise,178650000,4062000,1476884160013947,1476884164075947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,46,"Fully Connected (NC, F32) GEMM #25",features.13.conv.6,K1,project+skip_fused,182712000,4358000,1476884164075947,1476884168433947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,47,Add (ND) #8,residual_add,ADD,residual_add,187070000,3772000,1476884168433947,1476884172205947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,48,"Fully Connected (NC, F32) GEMM #26",features.14.conv.0,K1,expand,190842000,4304000,1476884172205947,1476884176509947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,49,"Convolution (NHWC, F32) DWConv #14",features.14.conv.3,K3DW,depthwise,195146000,3735000,1476884176509947,1476884180244947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,50,"Fully Connected (NC, F32) GEMM #27",features.14.conv.6,K1,project,198881000,4014000,1476884180244947,1476884184258947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,51,"Fully Connected (NC, F32) GEMM #28",features.15.conv.0,K1,expand,202895000,4382000,1476884184258947,1476884188640947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,52,"Convolution (NHWC, F32) DWConv #15",features.15.conv.3,K3DW,depthwise,207277000,3851000,1476884188640947,1476884192491947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,53,"Fully Connected (NC, F32) GEMM #29",features.15.conv.6,K1,project+skip_fused,211128000,3936000,1476884192491947,1476884196427947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,54,Add (ND) #9,residual_add,ADD,residual_add,215064000,3762000,1476884196427947,1476884200189947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
38,55,"Fully Connected (NC, F32) GEMM #30",features.16.conv.0,K1,expand,218826000,4318000,1476884200189947,1476884204507947,1476883981363947,1476884248809219,267445,cache_2026-04-17_07-01-50_executorch_iter_38.etdump
